time,date,treatment,transplantation,germination,daysfromgermination,Plant,Device,AmbientHumidity,AmbientTemperature,LeafTemperature,AmbientPressure,AmbientLight,phips2,logitps2
12:28:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D2,MultispeQ,48.93652,32.83,29.47,977.28394,274.954,0.63,0.5322168137473082
12:30:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D3,MultispeQ,49.10352,32.99,29.79,977.2757,307.238,0.606,0.4305290767713805
12:32:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D4,MultispeQ,48.46094,33.08,29.83,977.30408,248.216,0.627,0.5193681209891051
12:33:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D5,MultispeQ,48.83984,33.24,30.29,977.27142,288.926,0.624,0.5065612249795332
12:35:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D6,MultispeQ,47.50195,33.39,29.37,977.24255,297.948,0.637,0.5623668213073126
12:37:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D7,MultispeQ,48.07324,33.49,30.01,977.21906,303.596,0.615,0.4683789335187336
12:39:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D8,MultispeQ,47.69336,33.55,30.33,977.12311,318.094,0.609,0.44311070772453115
12:40:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D9,MultispeQ,47.09473,33.63,30.61,977.20953,120.823,0.655,0.6410908186038923
12:42:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D10,MultispeQ,47.38184,33.69,30.37,977.1925,306.686,0.628,0.5236463121950522
12:44:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D11,MultispeQ,47.6416,33.73,30.19,977.12921,310.219,0.617,0.4768340347247418
12:45:00,2024-06-13,Germ+Trans,TRUE,TRUE,43,D12,MultispeQ,46.16504,33.79,29.75,977.12128,301.752,0.63,0.5322168137473082
12:08:00,2024-06-18,Control,FALSE,FALSE,48,A1,MultispeQ,66.7373,26.93,27.75,982.44122,379.513,0.617,0.4768340347247418
12:10:00,2024-06-18,Control,FALSE,FALSE,48,A2,MultispeQ,66.70996,27.77,28.07,982.45068,374.947,0.594,0.3805261597609122
12:12:00,2024-06-18,Control,FALSE,FALSE,48,A3,MultispeQ,66.5332,28.52,28.75,982.45642,373.578,0.631,0.536509218500686
12:13:00,2024-06-18,Control,FALSE,FALSE,48,A4,MultispeQ,65.86621,29.23,29.05,982.43091,161.748,0.611,0.45151761555314895
12:15:00,2024-06-18,Control,FALSE,FALSE,48,A5,MultispeQ,62.70996,29.87,29.43,982.43201,386.327,0.644,0.5927679952523233
12:17:00,2024-06-18,Control,FALSE,FALSE,48,A6,MultispeQ,63.00293,30.49,29.33,982.34296,332.661,0.596,0.3888257891041995
12:19:00,2024-06-18,Control,FALSE,FALSE,48,A7,MultispeQ,59.92676,30.97,29.79,982.37671,396.838,0.627,0.5193681209891051
12:20:00,2024-06-18,Control,FALSE,FALSE,48,A8,MultispeQ,58.54785,31.41,30.25,982.33667,144.161,0.6,0.4054651081081642
12:22:00,2024-06-18,Control,FALSE,FALSE,48,A9,MultispeQ,57.22363,31.83,30.15,982.37592,453.184,0.588,0.3557035985491004
12:24:00,2024-06-18,Control,FALSE,FALSE,48,A10,MultispeQ,56.41797,32.27,30.83,982.37329,370.226,0.615,0.4683789335187336
12:26:00,2024-06-18,Control,FALSE,FALSE,48,A11,MultispeQ,56.86621,32.61,31.01,982.38342,111.78,0.656,0.6455191315706909
12:27:00,2024-06-18,Control,FALSE,FALSE,48,A12,MultispeQ,55.2998,32.92,31.29,982.35834,135.114,0.705,0.8712224464724486
12:30:00,2024-06-18,Transplantation,TRUE,FALSE,48,B1,MultispeQ,55.42871,33.2,30.79,982.39594,117.358,0.685,0.7768461994365925
12:31:00,2024-06-18,Transplantation,TRUE,FALSE,48,B2,MultispeQ,53.57715,33.4,30.29,982.36517,364.549,0.582,0.3309890152066814
12:33:00,2024-06-18,Transplantation,TRUE,FALSE,48,B3,MultispeQ,54.08691,33.58,30.25,982.35492,377.716,0.593,0.3763812135551304
12:34:00,2024-06-18,Transplantation,TRUE,FALSE,48,B4,MultispeQ,53.95801,33.77,29.61,982.31641,330.083,0.63,0.5322168137473082
12:36:00,2024-06-18,Transplantation,TRUE,FALSE,48,B5,MultispeQ,53.41797,33.93,30.01,982.29761,434.917,0.582,0.3309890152066814
12:37:00,2024-06-18,Transplantation,TRUE,FALSE,48,B6,MultispeQ,54.1416,34.13,30.29,982.27905,411.525,0.595,0.38467433843909055
12:39:00,2024-06-18,Transplantation,TRUE,FALSE,48,B7,MultispeQ,53.09863,34.3,30.43,982.24268,422.958,0.589,0.35983296915535207
12:41:00,2024-06-18,Transplantation,TRUE,FALSE,48,B8,MultispeQ,53.3877,34.47,30.65,982.29205,403.371,0.587,0.3515772268670635
12:42:00,2024-06-18,Transplantation,TRUE,FALSE,48,B9,MultispeQ,51.4375,34.58,30.05,982.28284,407.119,0.612,0.45572694288905263
12:44:00,2024-06-18,Transplantation,TRUE,FALSE,48,B10,MultispeQ,52.39355,34.76,31.19,982.36304,145.37,0.585,0.34333332700115804
12:46:00,2024-06-18,Transplantation,TRUE,FALSE,48,B11,MultispeQ,52.30078,34.88,31.01,982.3526,145.256,0.613,0.4599402429064296
12:47:00,2024-06-18,Transplantation,TRUE,FALSE,48,B12,MultispeQ,51.93945,35,30.51,982.27515,141.902,0.638,0.5666940715190188
12:23:00,2024-06-20,Germination,FALSE,TRUE,50,C1,MultispeQ,61.59375,27.84,27.67,987.07251,98.416,0.641,0.5797070684323913
12:25:00,2024-06-20,Germination,FALSE,TRUE,50,C2,MultispeQ,60.21191,28.32,27.67,987.12183,385.035,0.616,0.4726044109457928
12:27:00,2024-06-20,Germination,FALSE,TRUE,50,C3,MultispeQ,59.76562,28.96,27.93,987.06195,374.061,0.629,0.5279291940930054
12:28:00,2024-06-20,Germination,FALSE,TRUE,50,C4,MultispeQ,58.64746,29.39,28.35,987.10815,386.832,0.612,0.45572694288905263
12:30:00,2024-06-20,Germination,FALSE,TRUE,50,C5,MultispeQ,58.10254,29.73,28.39,987.08252,327.495,0.606,0.4305290767713805
12:31:00,2024-06-20,Germination,FALSE,TRUE,50,C6,MultispeQ,55.75781,30.01,28.31,987.12671,128.226,0.625,0.5108256237659907
12:33:00,2024-06-20,Germination,FALSE,TRUE,50,C7,MultispeQ,55.75391,30.26,28.21,987.10498,444.88,0.607,0.43471917919023695
12:35:00,2024-06-20,Germination,FALSE,TRUE,50,C8,MultispeQ,55.1582,30.49,28.31,987.21643,259.801,0.634,0.5494156210358597
12:36:00,2024-06-20,Germination,FALSE,TRUE,50,C9,MultispeQ,56.07812,30.73,28.93,987.19641,131.838,0.613,0.4599402429064296
12:38:00,2024-06-20,Germination,FALSE,TRUE,50,C10,MultispeQ,53.94629,30.9,28.75,987.14081,197.018,0.637,0.5623668213073126
12:40:00,2024-06-20,Germination,FALSE,TRUE,50,C11,MultispeQ,55.98145,31.07,29.19,987.26483,152.238,0.634,0.5494156210358597
12:41:00,2024-06-20,Germination,FALSE,TRUE,50,C12,MultispeQ,56.03711,31.24,28.97,987.20898,362.308,0.596,0.3888257891041995
12:46:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D2,MultispeQ,50.73438,31.51,28.97,987.06415,86.743,0.673,0.7217851587474746
12:48:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D3,MultispeQ,51.5918,31.51,28.85,987.10046,60.683,0.705,0.8712224464724486
12:49:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D4,MultispeQ,51.19922,31.52,28.31,987.03595,110.309,0.671,0.71271138620631
12:51:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D5,MultispeQ,51.44922,31.57,28.49,987.01764,235.43,0.635,0.5537276453102001
12:53:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D6,MultispeQ,51.64941,31.6,28.71,987.02594,165.734,0.678,0.7445957423959875
12:54:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D7,MultispeQ,51.37891,31.68,28.75,986.94617,116.385,0.661,0.66775373247123615
12:56:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D8,MultispeQ,51.09668,31.74,28.49,986.9281,136.564,0.68,0.7537718023763803
12:58:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D9,MultispeQ,49.60059,31.77,28.53,986.89685,94.943,0.691,0.8047985468699241
12:59:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D10,MultispeQ,50.26367,31.78,28.31,986.91711,327.787,0.626,0.5150945736855667
01:01:00,2024-06-20,Germ+Trans,TRUE,TRUE,50,D12,MultispeQ,50.29199,31.71,28.39,986.84265,125.539,0.677,0.7400189496896188
12:12:00,2024-06-25,Germination,FALSE,TRUE,55,C1,MultispeQ,59.10254,28.1,28.53,976.44843,352.259,0.6,0.4054651081081642
12:14:00,2024-06-25,Germination,FALSE,TRUE,55,C2,MultispeQ,59.12402,28.63,28.63,976.42023,314.918,0.608,0.4389130421757044
12:15:00,2024-06-25,Germination,FALSE,TRUE,55,C3,MultispeQ,58.23926,29.18,28.85,976.41705,267.936,0.621,0.49379487685105233
12:17:00,2024-06-25,Germination,FALSE,TRUE,55,C4,MultispeQ,57.86816,29.71,29.37,976.41748,264.805,0.625,0.5108256237659907
12:19:00,2024-06-25,Germination,FALSE,TRUE,55,C5,MultispeQ,57.40625,30.16,29.29,976.44019,305.492,0.619,0.48530589755789505
12:20:00,2024-06-25,Germination,FALSE,TRUE,55,C6,MultispeQ,56.46191,30.65,29.69,976.48486,336.6,0.62,0.4895482253187058
12:22:00,2024-06-25,Germination,FALSE,TRUE,55,C7,MultispeQ,55.96094,31,29.87,976.43396,294.376,0.663,0.6766920598335009
12:24:00,2024-06-25,Germination,FALSE,TRUE,55,C8,MultispeQ,56.08789,31.27,29.69,976.51666,226.123,0.632,0.5408064559779265
12:25:00,2024-06-25,Germination,FALSE,TRUE,55,C9,MultispeQ,54.36914,31.54,29.65,976.44812,268.912,0.624,0.5065612249795332
12:27:00,2024-06-25,Germination,FALSE,TRUE,55,C10,MultispeQ,53.41895,31.75,29.93,976.38,304.55,0.624,0.5065612249795332
12:29:00,2024-06-25,Germination,FALSE,TRUE,55,C11,MultispeQ,50.21387,31.96,30.01,976.42181,324.765,0.65,0.6190392084062236
12:30:00,2024-06-25,Germination,FALSE,TRUE,55,C12,MultispeQ,50.51953,32.2,30.29,976.40619,190.054,0.638,0.5666940715190188
12:32:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D1,MultispeQ,48.46973,32.39,30.19,976.49329,328.229,0.631,0.536509218500686
12:34:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D2,MultispeQ,48.63965,32.57,30.29,976.51178,328.264,0.639,0.5710264960446539
12:34:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D3,MultispeQ,48.99219,32.6,27.39,976.52435,282.591,0.59,0.3639653772014115
12:36:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D4,MultispeQ,47.70801,32.79,29.51,976.53656,318.583,0.641,0.5797070684323913
12:38:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D5,MultispeQ,47.28906,33.02,29.93,976.50861,138.594,0.686,0.7814846418176321
12:39:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D6,MultispeQ,45.78223,33.22,29.79,976.51093,291.504,0.621,0.49379487685105233
12:43:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D8,MultispeQ,46.13574,33.26,29.87,976.47986,271.288,0.619,0.48530589755789505
12:44:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D9,MultispeQ,44.94824,33.29,29.69,976.48358,244.78,0.641,0.5797070684323913
12:46:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D10,MultispeQ,44.36523,33.29,29.43,976.42236,338.238,0.602,0.4138054400243832
12:48:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D11,MultispeQ,44.33398,33.34,29.55,976.46283,251.822,0.655,0.6410908186038923
12:49:00,2024-06-25,Germ+Trans,TRUE,TRUE,55,D12,MultispeQ,43.91602,33.38,29.61,976.4519,313.886,0.597,0.39298055144591904
12:06:00,2024-06-27,Control,FALSE,FALSE,57,A1,MultispeQ,70.83496,26.46,26.57,972.52673,246.299,0.638,0.5666940715190188
12:10:00,2024-06-27,Control,FALSE,FALSE,57,A2,MultispeQ,70.17383,27.95,27.71,972.61139,114.041,0.667,0.69464755593518
12:12:00,2024-06-27,Control,FALSE,FALSE,57,A3,MultispeQ,68.92188,28.45,27.99,972.61334,307.644,0.63,0.5322168137473082
12:14:00,2024-06-27,Control,FALSE,FALSE,57,A4,MultispeQ,67.90039,28.92,28.17,972.62817,302.436,0.626,0.5150945736855667
12:15:00,2024-06-27,Control,FALSE,FALSE,57,A5,MultispeQ,67.75781,29.41,28.63,972.65717,289.721,0.619,0.48530589755789505
12:17:00,2024-06-27,Control,FALSE,FALSE,57,A6,MultispeQ,66.2627,30.05,29.29,972.6861,331.647,0.611,0.45151761555314895
12:19:00,2024-06-27,Control,FALSE,FALSE,57,A7,MultispeQ,65.62598,30.59,29.69,972.77545,276.219,0.617,0.4768340347247418
12:23:00,2024-06-27,Control,FALSE,FALSE,57,A8,MultispeQ,64.49219,31.39,30.61,972.76624,163.129,0.677,0.7400189496896188
12:25:00,2024-06-27,Control,FALSE,FALSE,57,A9,MultispeQ,62.29102,31.61,30.75,972.74634,175.641,0.618,0.48106784885111553
12:27:00,2024-06-27,Control,FALSE,FALSE,57,A10,MultispeQ,61.0332,31.91,31.11,972.76282,164.41,0.642,0.584055317289261
12:29:00,2024-06-27,Control,FALSE,FALSE,57,A11,MultispeQ,60.875,32.28,31.15,972.79065,111.474,0.642,0.584055317289261
12:31:00,2024-06-27,Control,FALSE,FALSE,57,A12,MultispeQ,59.86133,32.6,31.19,972.76831,271.238,0.628,0.5236463121950522
12:36:00,2024-06-27,Transplantation,TRUE,FALSE,57,B1,MultispeQ,58.75684,33.58,30.69,972.75049,196.882,0.663,0.6766920598335009
12:38:00,2024-06-27,Transplantation,TRUE,FALSE,57,B2,MultispeQ,58.00586,33.81,30.97,972.76862,135.499,0.679,0.7491800044286804
12:39:00,2024-06-27,Transplantation,TRUE,FALSE,57,B3,MultispeQ,56.91504,33.93,30.87,972.77545,164.831,0.69,0.8001193001121129
12:41:00,2024-06-27,Transplantation,TRUE,FALSE,57,B4,MultispeQ,56.39648,34.08,30.69,972.77753,141.239,0.692,0.8094861726440948
12:43:00,2024-06-27,Transplantation,TRUE,FALSE,57,B5,MultispeQ,55.52246,34.18,30.33,972.73279,121.188,0.682,0.7629782750632855
12:45:00,2024-06-27,Transplantation,TRUE,FALSE,57,B6,MultispeQ,56.35156,34.28,30.57,972.70447,141.413,0.699,0.8425404774849343
12:47:00,2024-06-27,Transplantation,TRUE,FALSE,57,B7,MultispeQ,55.40527,34.36,30.33,972.69751,144.01,0.695,0.8236000689573804
12:48:00,2024-06-27,Transplantation,TRUE,FALSE,57,B8,MultispeQ,56.00098,34.47,30.37,972.68213,164.316,0.68,0.7537718023763803
12:50:00,2024-06-27,Transplantation,TRUE,FALSE,57,B9,MultispeQ,55.06445,34.54,30.33,972.68591,168.693,0.681,0.758371203364668
12:52:00,2024-06-27,Transplantation,TRUE,FALSE,57,B10,MultispeQ,53.55469,34.51,30.47,972.69843,163.555,0.702,0.8568399175204064
12:53:00,2024-06-27,Transplantation,TRUE,FALSE,57,B11,MultispeQ,52.39844,34.51,30.29,972.6911,134.227,0.678,0.7445957423959875
12:55:00,2024-06-27,Transplantation,TRUE,FALSE,57,B12,MultispeQ,52.55078,34.51,30.87,972.70703,167.654,0.692,0.8094861726440948
12:08:00,2024-07-02,Control,FALSE,FALSE,62,A1,MultispeQ,47.86133,30.03,30.43,981.31384,393.117,0.637,0.5623668213073126
12:10:00,2024-07-02,Control,FALSE,FALSE,62,A2,MultispeQ,45.2627,30.82,30.61,981.3075,456.701,0.592,0.3722394604798438
12:12:00,2024-07-02,Control,FALSE,FALSE,62,A3,MultispeQ,47.45312,31.57,31.33,981.46045,442.911,0.628,0.5236463121950522
12:16:00,2024-07-02,Control,FALSE,FALSE,62,A4,MultispeQ,46.10352,33.17,31.85,981.41193,189.765,0.638,0.5666940715190188
12:18:00,2024-07-02,Control,FALSE,FALSE,62,A5,MultispeQ,45.78809,33.64,31.85,981.30994,390.423,0.605,0.42634269312971956
12:20:00,2024-07-02,Control,FALSE,FALSE,62,A6,MultispeQ,42.9209,34.1,32.41,981.36938,310.852,0.658,0.6543941942627122
12:21:00,2024-07-02,Control,FALSE,FALSE,62,A7,MultispeQ,43.88867,34.66,33.03,981.41333,442.458,0.589,0.35983296915535207
12:23:00,2024-07-02,Control,FALSE,FALSE,62,A8,MultispeQ,43.82227,35.08,33.49,981.45563,399.038,0.617,0.4768340347247418
12:25:00,2024-07-02,Control,FALSE,FALSE,62,A9,MultispeQ,39.74219,35.52,33.85,981.42352,380.676,0.634,0.5494156210358597
12:27:00,2024-07-02,Control,FALSE,FALSE,62,A10,MultispeQ,38.07812,35.86,33.33,981.48663,439.289,0.602,0.4138054400243832
12:29:00,2024-07-02,Control,FALSE,FALSE,62,A11,MultispeQ,39.62598,36.22,34.17,981.4361,391.013,0.62,0.4895482253187058
12:31:00,2024-07-02,Control,FALSE,FALSE,62,A12,MultispeQ,40.41797,36.53,34.05,981.48901,442.98,0.581,0.32687983692977335
12:33:00,2024-07-02,Transplantation,TRUE,FALSE,62,B1,MultispeQ,42.1709,36.9,33.97,981.51251,318.478,0.622,0.4980458971195918
12:35:00,2024-07-02,Transplantation,TRUE,FALSE,62,B2,MultispeQ,37.63281,37.18,34.17,981.54431,370.629,0.635,0.5537276453102001
12:36:00,2024-07-02,Transplantation,TRUE,FALSE,62,B3,MultispeQ,37.87305,37.38,33.45,981.51581,314.269,0.635,0.5537276453102001
12:38:00,2024-07-02,Transplantation,TRUE,FALSE,62,B4,MultispeQ,36.95117,37.51,34.13,981.45514,161.111,0.704,0.8664189018339818
12:40:00,2024-07-02,Transplantation,TRUE,FALSE,62,B5,MultispeQ,35.59277,37.67,34.09,981.43732,365.503,0.63,0.5322168137473082
12:41:00,2024-07-02,Transplantation,TRUE,FALSE,62,B6,MultispeQ,35.36426,37.77,33.45,981.33044,175.585,0.639,0.5710264960446539
12:43:00,2024-07-02,Transplantation,TRUE,FALSE,62,B7,MultispeQ,35.61523,37.8,33.11,981.45844,374.16,0.6,0.4054651081081642
12:45:00,2024-07-02,Transplantation,TRUE,FALSE,62,B8,MultispeQ,34.56543,37.83,31.77,981.51294,388.739,0.598,0.3971386653316105
12:47:00,2024-07-02,Transplantation,TRUE,FALSE,62,B9,MultispeQ,33.93555,37.79,32.33,981.46375,408.862,0.616,0.4726044109457928
12:49:00,2024-07-02,Transplantation,TRUE,FALSE,62,B10,MultispeQ,34.375,37.81,33.49,981.47089,368.769,0.623,0.5023013313394424
12:50:00,2024-07-02,Transplantation,TRUE,FALSE,62,B11,MultispeQ,35.92676,37.85,33.63,981.4986,244.017,0.614,0.4641575586823115
12:52:00,2024-07-02,Transplantation,TRUE,FALSE,62,B12,MultispeQ,33.69434,37.9,34.35,981.41846,413.31,0.609,0.44311070772453115
12:12:00,2024-07-09,Control,FALSE,FALSE,69,A1,MultispeQ,73.42188,28.5,29.61,977.30829,367.521,0.58,0.32277339226305085
12:14:00,2024-07-09,Control,FALSE,FALSE,69,A2,MultispeQ,73.80371,29.3,31.01,977.33344,417.462,0.567,0.26962157572526196
12:16:00,2024-07-09,Control,FALSE,FALSE,69,A3,MultispeQ,71.66992,30.04,31.43,977.26593,176.633,0.596,0.3888257891041995
12:18:00,2024-07-09,Control,FALSE,FALSE,69,A4,MultispeQ,71.85059,30.68,31.55,977.31592,111.04,0.654,0.6366685763994745
12:20:00,2024-07-09,Control,FALSE,FALSE,69,A5,MultispeQ,70.3877,31.35,32.25,977.26483,144.783,0.591,0.3681008613632963
12:21:00,2024-07-09,Control,FALSE,FALSE,69,A6,MultispeQ,68.53516,31.85,32.93,977.21912,98.247,0.657,0.6499535713186707
12:23:00,2024-07-09,Control,FALSE,FALSE,69,A7,MultispeQ,66.71191,32.35,32.67,977.22296,503.64,0.462,-0.15229366908004557
12:25:00,2024-07-09,Control,FALSE,FALSE,69,A8,MultispeQ,65.97656,32.71,33.15,977.18872,463.364,0.611,0.45151761555314895
12:27:00,2024-07-09,Control,FALSE,FALSE,69,A9,MultispeQ,65.29395,33.12,33.41,977.18768,437.006,0.501,0.004000005333346137
12:28:00,2024-07-09,Control,FALSE,FALSE,69,A10,MultispeQ,64.70996,33.51,34.65,977.19482,465.002,0.581,0.32687983692977335
12:30:00,2024-07-09,Control,FALSE,FALSE,69,A11,MultispeQ,63.4668,33.93,34.81,977.13873,438.702,0.569,0.277772344022583
12:32:00,2024-07-09,Control,FALSE,FALSE,69,A12,MultispeQ,62.76758,34.43,35.21,977.09045,454.212,0.576,0.30637420546393324
12:02:00,2024-07-11,Control,FALSE,FALSE,71,A1,MultispeQ,64.34863,28.41,28.53,977.92889,325.839,0.667,0.69464755593518
12:03:00,2024-07-11,Control,FALSE,FALSE,71,A2,MultispeQ,64.16895,29.02,29.01,977.98828,319.721,0.62,0.4895482253187058
12:05:00,2024-07-11,Control,FALSE,FALSE,71,A3,MultispeQ,63.57617,29.55,29.61,977.98315,354.993,0.616,0.4726044109457928
12:07:00,2024-07-11,Control,FALSE,FALSE,71,A4,MultispeQ,62.99609,30.02,29.65,977.97174,373.226,0.6,0.4054651081081642
12:08:00,2024-07-11,Control,FALSE,FALSE,71,A5,MultispeQ,62.40723,30.52,29.93,977.95795,299.222,0.61,0.44731221804366483
12:10:00,2024-07-11,Control,FALSE,FALSE,71,A6,MultispeQ,61.34082,31.17,30.25,977.98138,394.109,0.603,0.41798091603999493
12:12:00,2024-07-11,Control,FALSE,FALSE,71,A7,MultispeQ,60.72168,31.73,30.87,977.98718,440.33,0.567,0.26962157572526196
12:14:00,2024-07-11,Control,FALSE,FALSE,71,A8,MultispeQ,60.68457,32.24,30.87,977.91577,451.571,0.605,0.42634269312971956
12:16:00,2024-07-11,Control,FALSE,FALSE,71,A9,MultispeQ,58.95898,32.71,31.47,977.89044,453.079,0.576,0.30637420546393324
12:17:00,2024-07-11,Control,FALSE,FALSE,71,A10,MultispeQ,58.01465,33.05,31.19,977.90698,104.497,0.637,0.5623668213073126
12:19:00,2024-07-11,Control,FALSE,FALSE,71,A11,MultispeQ,56.20215,33.35,30.97,977.91528,422.592,0.614,0.4641575586823115
12:21:00,2024-07-11,Control,FALSE,FALSE,71,A12,MultispeQ,54.08691,33.57,31.07,977.91107,85.694,0.63,0.5322168137473082
12:23:00,2024-07-11,Transplantation,TRUE,FALSE,71,B1,MultispeQ,54.44727,33.77,30.57,977.94843,349.544,0.604,0.4221599866803343
12:24:00,2024-07-11,Transplantation,TRUE,FALSE,71,B2,MultispeQ,53.99902,33.92,30.87,977.96606,111.86,0.676,0.7354495602506349
12:26:00,2024-07-11,Transplantation,TRUE,FALSE,71,B3,MultispeQ,52.9043,34.04,30.69,977.91821,313.829,0.655,0.6410908186038923
12:28:00,2024-07-11,Transplantation,TRUE,FALSE,71,B4,MultispeQ,51.93457,34.12,30.79,977.8847,123.291,0.689,0.7954483588344242
12:30:00,2024-07-11,Transplantation,TRUE,FALSE,71,B5,MultispeQ,51.57031,34.21,30.29,977.9187,189.48,0.64,0.5753641449035619
12:31:00,2024-07-11,Transplantation,TRUE,FALSE,71,B6,MultispeQ,49.57324,34.32,30.05,977.91156,168.053,0.646,0.6015025906488275
12:33:00,2024-07-11,Transplantation,TRUE,FALSE,71,B7,MultispeQ,48.97363,34.39,29.79,977.90784,199.76,0.634,0.5494156210358597
12:35:00,2024-07-11,Transplantation,TRUE,FALSE,71,B8,MultispeQ,49.34961,34.41,30.15,977.97546,379.357,0.57,0.2818511521409875
12:36:00,2024-07-11,Transplantation,TRUE,FALSE,71,B9,MultispeQ,48.93945,34.4,30.29,977.97595,320.678,0.6,0.4054651081081642
12:38:00,2024-07-11,Transplantation,TRUE,FALSE,71,B10,MultispeQ,49.56836,34.49,29.93,977.97064,294.016,0.607,0.43471917919023695
12:40:00,2024-07-11,Transplantation,TRUE,FALSE,71,B11,MultispeQ,49.02734,34.57,30.25,977.97968,74.878,0.681,0.758371203364668
12:42:00,2024-07-11,Transplantation,TRUE,FALSE,71,B12,MultispeQ,50.59863,34.71,30.43,977.97711,94.611,0.649,0.6146464932382243
12:14:00,2024-07-16,Control,FALSE,FALSE,76,A1,MultispeQ,66.94629,29.61,29.23,978.0744,396.359,0.626,0.5150945736855667
12:16:00,2024-07-16,Control,FALSE,FALSE,76,A2,MultispeQ,66.87695,30.32,29.93,978.14423,393.85,0.588,0.3557035985491004
12:18:00,2024-07-16,Control,FALSE,FALSE,76,A3,MultispeQ,66.87109,30.9,30.47,978.08533,375.211,0.581,0.32687983692977335
12:19:00,2024-07-16,Control,FALSE,FALSE,76,A4,MultispeQ,66.34961,31.45,30.79,978.08142,392.778,0.581,0.32687983692977335
12:21:00,2024-07-16,Control,FALSE,FALSE,76,A5,MultispeQ,65.58301,32.07,31.43,978.0528,429.379,0.588,0.3557035985491004
12:23:00,2024-07-16,Control,FALSE,FALSE,76,A6,MultispeQ,62.55664,32.63,31.93,977.92999,395.258,0.579,0.3186696438906136
12:24:00,2024-07-16,Control,FALSE,FALSE,76,A7,MultispeQ,62.30762,33.1,32.19,977.9256,406.1,0.57,0.2818511521409875
12:26:00,2024-07-16,Control,FALSE,FALSE,76,A8,MultispeQ,61.44434,33.6,32.15,977.96759,426.825,0.598,0.3971386653316105
12:30:00,2024-07-16,Control,FALSE,FALSE,76,A9,MultispeQ,58.51855,34.27,32.41,977.89929,381.275,0.63,0.5322168137473082
12:32:00,2024-07-16,Control,FALSE,FALSE,76,A10,MultispeQ,57.54492,34.6,32.71,977.90485,400.932,0.593,0.3763812135551304
12:33:00,2024-07-16,Control,FALSE,FALSE,76,A11,MultispeQ,57.1084,34.85,32.41,977.85669,401.542,0.595,0.38467433843909055
12:35:00,2024-07-16,Control,FALSE,FALSE,76,A12,MultispeQ,56.08594,35.07,33.03,977.82117,399.923,0.585,0.34333332700115804
12:37:00,2024-07-16,Transplantation,TRUE,FALSE,76,B1,MultispeQ,56.58691,35.34,32.85,977.71954,95.394,0.664,0.6811709895132297
12:39:00,2024-07-16,Transplantation,TRUE,FALSE,76,B2,MultispeQ,56.09668,35.64,32.71,977.75122,263.307,0.622,0.4980458971195918
12:43:00,2024-07-16,Transplantation,TRUE,FALSE,76,B3,MultispeQ,54.69434,35.95,32.07,977.74225,97.104,0.698,0.8377920853875026
12:44:00,2024-07-16,Transplantation,TRUE,FALSE,76,B4,MultispeQ,53.80273,36.04,32.07,977.73907,52.245,0.694,0.8188868585544236
12:46:00,2024-07-16,Transplantation,TRUE,FALSE,76,B5,MultispeQ,53.17969,36.12,31.63,977.73279,139.286,0.656,0.6455191315706909
12:48:00,2024-07-16,Transplantation,TRUE,FALSE,76,B6,MultispeQ,52.89453,36.19,31.67,977.6817,227.016,0.633,0.5451085740896059
12:49:00,2024-07-16,Transplantation,TRUE,FALSE,76,B7,MultispeQ,52.38867,36.27,30.97,977.61328,172.286,0.625,0.5108256237659907
12:51:00,2024-07-16,Transplantation,TRUE,FALSE,76,B8,MultispeQ,51.77344,36.33,31.73,977.67169,247.42,0.634,0.5494156210358597
12:53:00,2024-07-16,Transplantation,TRUE,FALSE,76,B9,MultispeQ,50.36621,36.34,31.81,977.65875,320.216,0.61,0.44731221804366483
